Date,b-sairrsw.70,b-sacount.70,b-srstock.224,b-mamanad.224,b-mbonknt.224,Eastern Mount Lofty Range
20/02/1980,1968,133,38,144,36,44
21/02/1980,1968,133,38,144,36,43
22/02/1980,1968,133,38,144,36,43
23/02/1980,1968,133,38,144,36,43
24/02/1980,1968,133,38,144,36,43
25/02/1980,1968,133,38,144,36,43
26/02/1980,1968,133,38,144,36,42
27/02/1980,1968,133,38,144,36,42
28/02/1980,1968,133,38,144,36,41
29/02/1980,1968,133,38,144,36,41
1/03/1980,1597,127,26,82,33,41
2/03/1980,1597,127,26,82,33,41
3/03/1980,1597,127,26,82,33,42
4/03/1980,1597,127,26,82,33,42
5/03/1980,1597,127,26,82,33,42
6/03/1980,1597,127,26,82,33,42
7/03/1980,1597,127,26,82,33,42
8/03/1980,1597,127,26,82,33,41
9/03/1980,1597,127,26,82,33,41
10/03/1980,1597,127,26,82,33,41
11/03/1980,1597,127,26,82,33,40
12/03/1980,1597,127,26,82,33,40
13/03/1980,1597,127,26,82,33,39
14/03/1980,1597,127,26,82,33,39
15/03/1980,1597,127,26,82,33,39
16/03/1980,1597,127,26,82,33,39
17/03/1980,1597,127,26,82,33,39
18/03/1980,1597,127,26,82,33,38
19/03/1980,1597,127,26,82,33,37
20/03/1980,1597,127,26,82,33,37
21/03/1980,1597,127,26,82,33,36
22/03/1980,1597,127,26,82,33,36
23/03/1980,1597,127,26,82,33,36
24/03/1980,1597,127,26,82,33,36
25/03/1980,1597,127,26,82,33,36
26/03/1980,1597,127,26,82,33,36
27/03/1980,1597,127,26,82,33,36
28/03/1980,1597,127,26,82,33,36
29/03/1980,1597,127,26,82,33,36
30/03/1980,1597,127,26,82,33,36
31/03/1980,1597,127,26,82,33,35
1/04/1980,1004,83,24,106,21,35
2/04/1980,1004,83,24,106,21,36
3/04/1980,1004,83,24,106,21,36
4/04/1980,1004,83,24,106,21,37
5/04/1980,1004,83,24,106,21,37
6/04/1980,1004,83,24,106,21,37
7/04/1980,1004,83,24,106,21,37
8/04/1980,1004,83,24,106,21,37
9/04/1980,1004,83,24,106,21,36
10/04/1980,1004,83,24,106,21,35
11/04/1980,1004,83,24,106,21,35
12/04/1980,1004,83,24,106,21,34
13/04/1980,1004,83,24,106,21,34
14/04/1980,1004,83,24,106,21,34
15/04/1980,1004,83,24,106,21,34
16/04/1980,1004,83,24,106,21,35
17/04/1980,1004,83,24,106,21,35
18/04/1980,1004,83,24,106,21,46
19/04/1980,1004,83,24,106,21,52
20/04/1980,1004,83,24,106,21,51
21/04/1980,1004,83,24,106,21,47
22/04/1980,1004,83,24,106,21,44
23/04/1980,1004,83,24,106,21,42
24/04/1980,1004,83,24,106,21,40
25/04/1980,1004,83,24,106,21,38
26/04/1980,1004,83,24,106,21,37
27/04/1980,1004,83,24,106,21,37
28/04/1980,1004,83,24,106,21,36
29/04/1980,1004,83,24,106,21,36
30/04/1980,1004,83,24,106,21,36
1/05/1980,342,43,0,67,42,36
2/05/1980,342,43,0,67,42,36
3/05/1980,342,43,0,67,42,37
4/05/1980,342,43,0,67,42,37
5/05/1980,342,43,0,67,42,37
6/05/1980,342,43,0,67,42,37
7/05/1980,342,43,0,67,42,38
8/05/1980,342,43,0,67,42,38
9/05/1980,342,43,0,67,42,38
10/05/1980,342,43,0,67,42,38
11/05/1980,342,43,0,67,42,37
12/05/1980,342,43,0,67,42,38
13/05/1980,342,43,0,67,42,38
14/05/1980,342,43,0,67,42,38
15/05/1980,342,43,0,67,42,37
16/05/1980,342,43,0,67,42,36
17/05/1980,342,43,0,67,42,35
18/05/1980,342,43,0,67,42,35
19/05/1980,342,43,0,67,42,34
20/05/1980,342,43,0,67,42,38
21/05/1980,342,43,0,67,42,39
22/05/1980,342,43,0,67,42,39
23/05/1980,342,43,0,67,42,38
24/05/1980,342,43,0,67,42,36
25/05/1980,342,43,0,67,42,35
26/05/1980,342,43,0,67,42,34
27/05/1980,342,43,0,67,42,33
28/05/1980,342,43,0,67,42,33
29/05/1980,342,43,0,67,42,32
30/05/1980,342,43,0,67,42,34
31/05/1980,342,43,0,67,42,35
1/06/1980,106,41,0,99,113,34
2/06/1980,106,41,0,99,113,34
3/06/1980,106,41,0,99,113,33
4/06/1980,106,41,0,99,113,45
5/06/1980,106,41,0,99,113,51
6/06/1980,106,41,0,99,113,50
7/06/1980,106,41,0,99,113,47
8/06/1980,106,41,0,99,113,44
9/06/1980,106,41,0,99,113,43
10/06/1980,106,41,0,99,113,48
11/06/1980,106,41,0,99,113,49
12/06/1980,106,41,0,99,113,47
13/06/1980,106,41,0,99,113,45
14/06/1980,106,41,0,99,113,42
15/06/1980,106,41,0,99,113,42
16/06/1980,106,41,0,99,113,47
17/06/1980,106,41,0,99,113,70
18/06/1980,106,41,0,99,113,74
19/06/1980,106,41,0,99,113,69
20/06/1980,106,41,0,99,113,63
21/06/1980,106,41,0,99,113,58
22/06/1980,106,41,0,99,113,55
23/06/1980,106,41,0,99,113,54
24/06/1980,106,41,0,99,113,52
25/06/1980,106,41,0,99,113,51
26/06/1980,106,41,0,99,113,49
27/06/1980,106,41,0,99,113,48
28/06/1980,106,41,0,99,113,93
29/06/1980,106,41,0,99,113,115
30/06/1980,106,41,0,99,113,124
1/07/1980,137,49,0,62,8,126
2/07/1980,137,49,0,62,8,142
3/07/1980,137,49,0,62,8,189
4/07/1980,137,49,0,62,8,276
5/07/1980,137,49,0,62,8,319
6/07/1980,137,49,0,62,8,322
7/07/1980,137,49,0,62,8,300
8/07/1980,137,49,0,62,8,267
9/07/1980,137,49,0,62,8,232
10/07/1980,137,49,0,62,8,199
11/07/1980,137,49,0,62,8,171
12/07/1980,137,49,0,62,8,147
13/07/1980,137,49,0,62,8,128
14/07/1980,137,49,0,62,8,112
15/07/1980,137,49,0,62,8,100
16/07/1980,137,49,0,62,8,90
17/07/1980,137,49,0,62,8,114
18/07/1980,137,49,0,62,8,120
19/07/1980,137,49,0,62,8,110
20/07/1980,137,49,0,62,8,97
21/07/1980,137,49,0,62,8,85
22/07/1980,137,49,0,62,8,75
23/07/1980,137,49,0,62,8,67
24/07/1980,137,49,0,62,8,62
25/07/1980,137,49,0,62,8,58
26/07/1980,137,49,0,62,8,55
27/07/1980,137,49,0,62,8,62
28/07/1980,137,49,0,62,8,146
29/07/1980,137,49,0,62,8,182
30/07/1980,137,49,0,62,8,197
31/07/1980,137,49,0,62,8,198
1/08/1980,596,61,1,127,11,194
2/08/1980,596,61,1,127,11,185
3/08/1980,596,61,1,127,11,171
4/08/1980,596,61,1,127,11,157
5/08/1980,596,61,1,127,11,142
6/08/1980,596,61,1,127,11,129
7/08/1980,596,61,1,127,11,157
8/08/1980,596,61,1,127,11,162
9/08/1980,596,61,1,127,11,153
10/08/1980,596,61,1,127,11,142
11/08/1980,596,61,1,127,11,132
12/08/1980,596,61,1,127,11,122
13/08/1980,596,61,1,127,11,113
14/08/1980,596,61,1,127,11,104
15/08/1980,596,61,1,127,11,103
16/08/1980,596,61,1,127,11,101
17/08/1980,596,61,1,127,11,98
18/08/1980,596,61,1,127,11,93
19/08/1980,596,61,1,127,11,86
20/08/1980,596,61,1,127,11,80
21/08/1980,596,61,1,127,11,81
22/08/1980,596,61,1,127,11,80
23/08/1980,596,61,1,127,11,76
24/08/1980,596,61,1,127,11,71
25/08/1980,596,61,1,127,11,66
26/08/1980,596,61,1,127,11,62
27/08/1980,596,61,1,127,11,59
28/08/1980,596,61,1,127,11,56
29/08/1980,596,61,1,127,11,53
30/08/1980,596,61,1,127,11,50
31/08/1980,596,61,1,127,11,48
1/09/1980,1407,72,1,226,172,47
2/09/1980,1407,72,1,226,172,46
3/09/1980,1407,72,1,226,172,44
4/09/1980,1407,72,1,226,172,41
5/09/1980,1407,72,1,226,172,39
6/09/1980,1407,72,1,226,172,36
7/09/1980,1407,72,1,226,172,34
8/09/1980,1407,72,1,226,172,33
9/09/1980,1407,72,1,226,172,32
10/09/1980,1407,72,1,226,172,33
11/09/1980,1407,72,1,226,172,33
12/09/1980,1407,72,1,226,172,32
13/09/1980,1407,72,1,226,172,31
14/09/1980,1407,72,1,226,172,30
15/09/1980,1407,72,1,226,172,29
16/09/1980,1407,72,1,226,172,28
17/09/1980,1407,72,1,226,172,31
18/09/1980,1407,72,1,226,172,49
19/09/1980,1407,72,1,226,172,83
20/09/1980,1407,72,1,226,172,122
21/09/1980,1407,72,1,226,172,154
22/09/1980,1407,72,1,226,172,171
23/09/1980,1407,72,1,226,172,172
24/09/1980,1407,72,1,226,172,164
25/09/1980,1407,72,1,226,172,151
26/09/1980,1407,72,1,226,172,135
27/09/1980,1407,72,1,226,172,119
28/09/1980,1407,72,1,226,172,103
29/09/1980,1407,72,1,226,172,89
30/09/1980,1407,72,1,226,172,77
1/10/1980,875,76,2,256,185,67
2/10/1980,875,76,2,256,185,58
3/10/1980,875,76,2,256,185,51
4/10/1980,875,76,2,256,185,46
5/10/1980,875,76,2,256,185,41
6/10/1980,875,76,2,256,185,359
7/10/1980,875,76,2,256,185,435
8/10/1980,875,76,2,256,185,458
9/10/1980,875,76,2,256,185,450
10/10/1980,875,76,2,256,185,413
11/10/1980,875,76,2,256,185,367
12/10/1980,875,76,2,256,185,708
13/10/1980,875,76,2,256,185,882
14/10/1980,875,76,2,256,185,939
15/10/1980,875,76,2,256,185,892
16/10/1980,875,76,2,256,185,776
17/10/1980,875,76,2,256,185,642
18/10/1980,875,76,2,256,185,517
19/10/1980,875,76,2,256,185,412
20/10/1980,875,76,2,256,185,330
21/10/1980,875,76,2,256,185,266
22/10/1980,875,76,2,256,185,217
23/10/1980,875,76,2,256,185,180
24/10/1980,875,76,2,256,185,152
25/10/1980,875,76,2,256,185,131
26/10/1980,875,76,2,256,185,113
27/10/1980,875,76,2,256,185,101
28/10/1980,875,76,2,256,185,95
29/10/1980,875,76,2,256,185,89
30/10/1980,875,76,2,256,185,84
31/10/1980,875,76,2,256,185,79
1/11/1980,2080,117,2,205,125,73
2/11/1980,2080,117,2,205,125,68
3/11/1980,2080,117,2,205,125,62
4/11/1980,2080,117,2,205,125,59
5/11/1980,2080,117,2,205,125,127
6/11/1980,2080,117,2,205,125,192
7/11/1980,2080,117,2,205,125,264
8/11/1980,2080,117,2,205,125,326
9/11/1980,2080,117,2,205,125,354
10/11/1980,2080,117,2,205,125,349
11/11/1980,2080,117,2,205,125,321
12/11/1980,2080,117,2,205,125,281
13/11/1980,2080,117,2,205,125,240
14/11/1980,2080,117,2,205,125,202
15/11/1980,2080,117,2,205,125,170
16/11/1980,2080,117,2,205,125,144
17/11/1980,2080,117,2,205,125,123
18/11/1980,2080,117,2,205,125,106
19/11/1980,2080,117,2,205,125,93
20/11/1980,2080,117,2,205,125,81
21/11/1980,2080,117,2,205,125,72
22/11/1980,2080,117,2,205,125,65
23/11/1980,2080,117,2,205,125,58
24/11/1980,2080,117,2,205,125,53
25/11/1980,2080,117,2,205,125,49
26/11/1980,2080,117,2,205,125,46
27/11/1980,2080,117,2,205,125,42
28/11/1980,2080,117,2,205,125,40
29/11/1980,2080,117,2,205,125,37
30/11/1980,2080,117,2,205,125,35
1/12/1980,2209,125,23,209,124,34
2/12/1980,2209,125,23,209,124,32
3/12/1980,2209,125,23,209,124,31
4/12/1980,2209,125,23,209,124,31
5/12/1980,2209,125,23,209,124,30
6/12/1980,2209,125,23,209,124,29
7/12/1980,2209,125,23,209,124,28
8/12/1980,2209,125,23,209,124,26
9/12/1980,2209,125,23,209,124,25
10/12/1980,2209,125,23,209,124,23
11/12/1980,2209,125,23,209,124,22
12/12/1980,2209,125,23,209,124,21
13/12/1980,2209,125,23,209,124,21
14/12/1980,2209,125,23,209,124,22
15/12/1980,2209,125,23,209,124,22
16/12/1980,2209,125,23,209,124,23
17/12/1980,2209,125,23,209,124,23
18/12/1980,2209,125,23,209,124,22
19/12/1980,2209,125,23,209,124,21
20/12/1980,2209,125,23,209,124,20
21/12/1980,2209,125,23,209,124,19
22/12/1980,2209,125,23,209,124,18
23/12/1980,2209,125,23,209,124,17
24/12/1980,2209,125,23,209,124,16
25/12/1980,2209,125,23,209,124,15
26/12/1980,2209,125,23,209,124,15
27/12/1980,2209,125,23,209,124,14
28/12/1980,2209,125,23,209,124,14
29/12/1980,2209,125,23,209,124,13
30/12/1980,2209,125,23,209,124,13
31/12/1980,2209,125,23,209,124,12
1/01/1981,2360,176,35,220,143,12
2/01/1981,2360,176,35,220,143,11
3/01/1981,2360,176,35,220,143,11
4/01/1981,2360,176,35,220,143,10
5/01/1981,2360,176,35,220,143,9
6/01/1981,2360,176,35,220,143,9
7/01/1981,2360,176,35,220,143,8
8/01/1981,2360,176,35,220,143,8
9/01/1981,2360,176,35,220,143,8
10/01/1981,2360,176,35,220,143,8
11/01/1981,2360,176,35,220,143,7
12/01/1981,2360,176,35,220,143,7
13/01/1981,2360,176,35,220,143,7
14/01/1981,2360,176,35,220,143,6
15/01/1981,2360,176,35,220,143,6
16/01/1981,2360,176,35,220,143,6
17/01/1981,2360,176,35,220,143,5
18/01/1981,2360,176,35,220,143,5
19/01/1981,2360,176,35,220,143,5
20/01/1981,2360,176,35,220,143,5
21/01/1981,2360,176,35,220,143,4
22/01/1981,2360,176,35,220,143,4
23/01/1981,2360,176,35,220,143,4
24/01/1981,2360,176,35,220,143,4
25/01/1981,2360,176,35,220,143,4
26/01/1981,2360,176,35,220,143,13
27/01/1981,2360,176,35,220,143,22
28/01/1981,2360,176,35,220,143,25
29/01/1981,2360,176,35,220,143,24
30/01/1981,2360,176,35,220,143,21
31/01/1981,2360,176,35,220,143,18
1/02/1981,2105,142,35,180,189,15
2/02/1981,2105,142,35,180,189,12
3/02/1981,2105,142,35,180,189,11
4/02/1981,2105,142,35,180,189,10
5/02/1981,2105,142,35,180,189,9
6/02/1981,2105,142,35,180,189,8
7/02/1981,2105,142,35,180,189,8
8/02/1981,2105,142,35,180,189,8
9/02/1981,2105,142,35,180,189,7
10/02/1981,2105,142,35,180,189,7
11/02/1981,2105,142,35,180,189,6
12/02/1981,2105,142,35,180,189,6
13/02/1981,2105,142,35,180,189,6
14/02/1981,2105,142,35,180,189,5
15/02/1981,2105,142,35,180,189,5
16/02/1981,2105,142,35,180,189,5
17/02/1981,2105,142,35,180,189,10
18/02/1981,2105,142,35,180,189,16
19/02/1981,2105,142,35,180,189,17
20/02/1981,2105,142,35,180,189,16
21/02/1981,2105,142,35,180,189,14
22/02/1981,2105,142,35,180,189,11
23/02/1981,2105,142,35,180,189,9
24/02/1981,2105,142,35,180,189,7
25/02/1981,2105,142,35,180,189,6
26/02/1981,2105,142,35,180,189,5
27/02/1981,2105,142,35,180,189,4
28/02/1981,2105,142,35,180,189,4
1/03/1981,1408,112,5,113,154,4
2/03/1981,1408,112,5,113,154,12
3/03/1981,1408,112,5,113,154,21
4/03/1981,1408,112,5,113,154,24
5/03/1981,1408,112,5,113,154,24
6/03/1981,1408,112,5,113,154,21
7/03/1981,1408,112,5,113,154,19
8/03/1981,1408,112,5,113,154,18
9/03/1981,1408,112,5,113,154,17
10/03/1981,1408,112,5,113,154,17
11/03/1981,1408,112,5,113,154,16
12/03/1981,1408,112,5,113,154,16
13/03/1981,1408,112,5,113,154,15
14/03/1981,1408,112,5,113,154,15
15/03/1981,1408,112,5,113,154,14
16/03/1981,1408,112,5,113,154,14
17/03/1981,1408,112,5,113,154,13
18/03/1981,1408,112,5,113,154,12
19/03/1981,1408,112,5,113,154,12
20/03/1981,1408,112,5,113,154,12
21/03/1981,1408,112,5,113,154,12
22/03/1981,1408,112,5,113,154,11
23/03/1981,1408,112,5,113,154,11
24/03/1981,1408,112,5,113,154,10
25/03/1981,1408,112,5,113,154,10
26/03/1981,1408,112,5,113,154,9
27/03/1981,1408,112,5,113,154,9
28/03/1981,1408,112,5,113,154,8
29/03/1981,1408,112,5,113,154,8
30/03/1981,1408,112,5,113,154,7
31/03/1981,1408,112,5,113,154,7
1/04/1981,1232,102,0,66,63,7
2/04/1981,1232,102,0,66,63,7
3/04/1981,1232,102,0,66,63,7
4/04/1981,1232,102,0,66,63,8
5/04/1981,1232,102,0,66,63,8
6/04/1981,1232,102,0,66,63,8
7/04/1981,1232,102,0,66,63,8
8/04/1981,1232,102,0,66,63,8
9/04/1981,1232,102,0,66,63,8
10/04/1981,1232,102,0,66,63,8
11/04/1981,1232,102,0,66,63,8
12/04/1981,1232,102,0,66,63,8
13/04/1981,1232,102,0,66,63,8
14/04/1981,1232,102,0,66,63,8
15/04/1981,1232,102,0,66,63,8
16/04/1981,1232,102,0,66,63,8
17/04/1981,1232,102,0,66,63,8
18/04/1981,1232,102,0,66,63,8
19/04/1981,1232,102,0,66,63,7
20/04/1981,1232,102,0,66,63,7
21/04/1981,1232,102,0,66,63,7
22/04/1981,1232,102,0,66,63,7
23/04/1981,1232,102,0,66,63,7
24/04/1981,1232,102,0,66,63,7
25/04/1981,1232,102,0,66,63,7
26/04/1981,1232,102,0,66,63,7
27/04/1981,1232,102,0,66,63,7
28/04/1981,1232,102,0,66,63,6
29/04/1981,1232,102,0,66,63,6
30/04/1981,1232,102,0,66,63,6
1/05/1981,634,75,1,92,104,6
2/05/1981,634,75,1,92,104,6
3/05/1981,634,75,1,92,104,7
4/05/1981,634,75,1,92,104,7
5/05/1981,634,75,1,92,104,7
6/05/1981,634,75,1,92,104,10
7/05/1981,634,75,1,92,104,14
8/05/1981,634,75,1,92,104,16
9/05/1981,634,75,1,92,104,16
10/05/1981,634,75,1,92,104,15
11/05/1981,634,75,1,92,104,13
12/05/1981,634,75,1,92,104,12
13/05/1981,634,75,1,92,104,11
14/05/1981,634,75,1,92,104,10
15/05/1981,634,75,1,92,104,9
16/05/1981,634,75,1,92,104,9
17/05/1981,634,75,1,92,104,11
18/05/1981,634,75,1,92,104,12
19/05/1981,634,75,1,92,104,12
20/05/1981,634,75,1,92,104,12
21/05/1981,634,75,1,92,104,11
22/05/1981,634,75,1,92,104,11
23/05/1981,634,75,1,92,104,10
24/05/1981,634,75,1,92,104,13
25/05/1981,634,75,1,92,104,15
26/05/1981,634,75,1,92,104,21
27/05/1981,634,75,1,92,104,23
28/05/1981,634,75,1,92,104,23
29/05/1981,634,75,1,92,104,21
30/05/1981,634,75,1,92,104,18
31/05/1981,634,75,1,92,104,31
1/06/1981,125,52,0,109,17,37
2/06/1981,125,52,0,109,17,66
3/06/1981,125,52,0,109,17,78
4/06/1981,125,52,0,109,17,74
5/06/1981,125,52,0,109,17,71
6/06/1981,125,52,0,109,17,70
7/06/1981,125,52,0,109,17,71
8/06/1981,125,52,0,109,17,72
9/06/1981,125,52,0,109,17,85
10/06/1981,125,52,0,109,17,102
11/06/1981,125,52,0,109,17,106
12/06/1981,125,52,0,109,17,107
13/06/1981,125,52,0,109,17,100
14/06/1981,125,52,0,109,17,93
15/06/1981,125,52,0,109,17,108
16/06/1981,125,52,0,109,17,111
17/06/1981,125,52,0,109,17,103
18/06/1981,125,52,0,109,17,98
19/06/1981,125,52,0,109,17,91
20/06/1981,125,52,0,109,17,83
21/06/1981,125,52,0,109,17,75
22/06/1981,125,52,0,109,17,119
23/06/1981,125,52,0,109,17,363
24/06/1981,125,52,0,109,17,703
25/06/1981,125,52,0,109,17,924
26/06/1981,125,52,0,109,17,1602
27/06/1981,125,52,0,109,17,2829
28/06/1981,125,52,0,109,17,2313
29/06/1981,125,52,0,109,17,2132
30/06/1981,125,52,0,109,17,1814
1/07/1981,176,56,0,13,8,1423
2/07/1981,176,56,0,13,8,2272
3/07/1981,176,56,0,13,8,2651
4/07/1981,176,56,0,13,8,3167
5/07/1981,176,56,0,13,8,2868
6/07/1981,176,56,0,13,8,2902
7/07/1981,176,56,0,13,8,2438
8/07/1981,176,56,0,13,8,1843
9/07/1981,176,56,0,13,8,1368
10/07/1981,176,56,0,13,8,1034
11/07/1981,176,56,0,13,8,817
12/07/1981,176,56,0,13,8,677
13/07/1981,176,56,0,13,8,957
14/07/1981,176,56,0,13,8,1068
15/07/1981,176,56,0,13,8,1017
16/07/1981,176,56,0,13,8,895
17/07/1981,176,56,0,13,8,760
18/07/1981,176,56,0,13,8,634
19/07/1981,176,56,0,13,8,526
20/07/1981,176,56,0,13,8,443
21/07/1981,176,56,0,13,8,406
22/07/1981,176,56,0,13,8,660
23/07/1981,176,56,0,13,8,831
24/07/1981,176,56,0,13,8,1520
25/07/1981,176,56,0,13,8,2050
26/07/1981,176,56,0,13,8,2052
27/07/1981,176,56,0,13,8,1822
28/07/1981,176,56,0,13,8,1503
29/07/1981,176,56,0,13,8,1196
30/07/1981,176,56,0,13,8,945
31/07/1981,176,56,0,13,8,750
1/08/1981,202,40,0,7,7,604
2/08/1981,202,40,0,7,7,496
3/08/1981,202,40,0,7,7,469
4/08/1981,202,40,0,7,7,456
5/08/1981,202,40,0,7,7,458
6/08/1981,202,40,0,7,7,437
7/08/1981,202,40,0,7,7,409
8/08/1981,202,40,0,7,7,753
9/08/1981,202,40,0,7,7,1474
10/08/1981,202,40,0,7,7,2111
11/08/1981,202,40,0,7,7,2083
12/08/1981,202,40,0,7,7,1768
13/08/1981,202,40,0,7,7,2002
14/08/1981,202,40,0,7,7,5134
15/08/1981,202,40,0,7,7,5189
16/08/1981,202,40,0,7,7,4140
17/08/1981,202,40,0,7,7,3101
18/08/1981,202,40,0,7,7,2430
19/08/1981,202,40,0,7,7,1978
20/08/1981,202,40,0,7,7,1802
21/08/1981,202,40,0,7,7,1966
22/08/1981,202,40,0,7,7,2171
23/08/1981,202,40,0,7,7,1960
24/08/1981,202,40,0,7,7,1768
25/08/1981,202,40,0,7,7,1508
26/08/1981,202,40,0,7,7,1227
27/08/1981,202,40,0,7,7,992
28/08/1981,202,40,0,7,7,816
29/08/1981,202,40,0,7,7,681
30/08/1981,202,40,0,7,7,608
31/08/1981,202,40,0,7,7,1217
1/09/1981,1208,60,0,7,12,1520
2/09/1981,1208,60,0,7,12,1477
3/09/1981,1208,60,0,7,12,1292
4/09/1981,1208,60,0,7,12,1085
5/09/1981,1208,60,0,7,12,897
6/09/1981,1208,60,0,7,12,740
7/09/1981,1208,60,0,7,12,660
8/09/1981,1208,60,0,7,12,571
9/09/1981,1208,60,0,7,12,486
10/09/1981,1208,60,0,7,12,419
11/09/1981,1208,60,0,7,12,369
12/09/1981,1208,60,0,7,12,335
13/09/1981,1208,60,0,7,12,311
14/09/1981,1208,60,0,7,12,293
15/09/1981,1208,60,0,7,12,279
16/09/1981,1208,60,0,7,12,268
17/09/1981,1208,60,0,7,12,258
18/09/1981,1208,60,0,7,12,251
19/09/1981,1208,60,0,7,12,246
20/09/1981,1208,60,0,7,12,239
21/09/1981,1208,60,0,7,12,235
22/09/1981,1208,60,0,7,12,230
23/09/1981,1208,60,0,7,12,248
24/09/1981,1208,60,0,7,12,263
25/09/1981,1208,60,0,7,12,297
26/09/1981,1208,60,0,7,12,310
27/09/1981,1208,60,0,7,12,356
28/09/1981,1208,60,0,7,12,475
29/09/1981,1208,60,0,7,12,547
30/09/1981,1208,60,0,7,12,558
1/10/1981,1328,72,1,6,22,536
2/10/1981,1328,72,1,6,22,493
3/10/1981,1328,72,1,6,22,459
4/10/1981,1328,72,1,6,22,433
5/10/1981,1328,72,1,6,22,416
6/10/1981,1328,72,1,6,22,389
7/10/1981,1328,72,1,6,22,354
8/10/1981,1328,72,1,6,22,315
9/10/1981,1328,72,1,6,22,281
10/10/1981,1328,72,1,6,22,253
11/10/1981,1328,72,1,6,22,232
12/10/1981,1328,72,1,6,22,213
13/10/1981,1328,72,1,6,22,198
14/10/1981,1328,72,1,6,22,191
15/10/1981,1328,72,1,6,22,184
16/10/1981,1328,72,1,6,22,176
17/10/1981,1328,72,1,6,22,169
18/10/1981,1328,72,1,6,22,163
19/10/1981,1328,72,1,6,22,158
20/10/1981,1328,72,1,6,22,154
21/10/1981,1328,72,1,6,22,155
22/10/1981,1328,72,1,6,22,155
23/10/1981,1328,72,1,6,22,155
24/10/1981,1328,72,1,6,22,153
25/10/1981,1328,72,1,6,22,150
26/10/1981,1328,72,1,6,22,144
27/10/1981,1328,72,1,6,22,141
28/10/1981,1328,72,1,6,22,159
29/10/1981,1328,72,1,6,22,165
30/10/1981,1328,72,1,6,22,162
31/10/1981,1328,72,1,6,22,155
1/11/1981,1946,91,3,8,23,149
2/11/1981,1946,91,3,8,23,141
3/11/1981,1946,91,3,8,23,134
4/11/1981,1946,91,3,8,23,129
5/11/1981,1946,91,3,8,23,125
6/11/1981,1946,91,3,8,23,121
7/11/1981,1946,91,3,8,23,117
8/11/1981,1946,91,3,8,23,113
9/11/1981,1946,91,3,8,23,112
10/11/1981,1946,91,3,8,23,300
11/11/1981,1946,91,3,8,23,308
12/11/1981,1946,91,3,8,23,294
13/11/1981,1946,91,3,8,23,280
14/11/1981,1946,91,3,8,23,274
15/11/1981,1946,91,3,8,23,272
16/11/1981,1946,91,3,8,23,267
17/11/1981,1946,91,3,8,23,255
18/11/1981,1946,91,3,8,23,240
19/11/1981,1946,91,3,8,23,222
20/11/1981,1946,91,3,8,23,204
21/11/1981,1946,91,3,8,23,184
22/11/1981,1946,91,3,8,23,165
23/11/1981,1946,91,3,8,23,149
24/11/1981,1946,91,3,8,23,136
25/11/1981,1946,91,3,8,23,124
26/11/1981,1946,91,3,8,23,114
27/11/1981,1946,91,3,8,23,106
28/11/1981,1946,91,3,8,23,99
29/11/1981,1946,91,3,8,23,94
30/11/1981,1946,91,3,8,23,89
1/12/1981,2074,121,13,126,33,85
2/12/1981,2074,121,13,126,33,80
3/12/1981,2074,121,13,126,33,77
4/12/1981,2074,121,13,126,33,74
5/12/1981,2074,121,13,126,33,70
6/12/1981,2074,121,13,126,33,68
7/12/1981,2074,121,13,126,33,66
8/12/1981,2074,121,13,126,33,64
9/12/1981,2074,121,13,126,33,63
10/12/1981,2074,121,13,126,33,62
11/12/1981,2074,121,13,126,33,61
12/12/1981,2074,121,13,126,33,61
13/12/1981,2074,121,13,126,33,61
14/12/1981,2074,121,13,126,33,68
15/12/1981,2074,121,13,126,33,71
16/12/1981,2074,121,13,126,33,71
17/12/1981,2074,121,13,126,33,70
18/12/1981,2074,121,13,126,33,68
19/12/1981,2074,121,13,126,33,67
20/12/1981,2074,121,13,126,33,65
21/12/1981,2074,121,13,126,33,63
22/12/1981,2074,121,13,126,33,61
23/12/1981,2074,121,13,126,33,60
24/12/1981,2074,121,13,126,33,58
25/12/1981,2074,121,13,126,33,56
26/12/1981,2074,121,13,126,33,54
27/12/1981,2074,121,13,126,33,52
28/12/1981,2074,121,13,126,33,51
29/12/1981,2074,121,13,126,33,49
30/12/1981,2074,121,13,126,33,47
31/12/1981,2074,121,13,126,33,45
1/01/1982,2529,154,38,172,39,44
2/01/1982,2529,154,38,172,39,43
3/01/1982,2529,154,38,172,39,42
4/01/1982,2529,154,38,172,39,41
5/01/1982,2529,154,38,172,39,40
6/01/1982,2529,154,38,172,39,39
7/01/1982,2529,154,38,172,39,44
8/01/1982,2529,154,38,172,39,46
9/01/1982,2529,154,38,172,39,45
10/01/1982,2529,154,38,172,39,42
11/01/1982,2529,154,38,172,39,39
12/01/1982,2529,154,38,172,39,37
13/01/1982,2529,154,38,172,39,35
14/01/1982,2529,154,38,172,39,34
15/01/1982,2529,154,38,172,39,33
16/01/1982,2529,154,38,172,39,32
17/01/1982,2529,154,38,172,39,31
18/01/1982,2529,154,38,172,39,30
19/01/1982,2529,154,38,172,39,29
20/01/1982,2529,154,38,172,39,29
21/01/1982,2529,154,38,172,39,28
22/01/1982,2529,154,38,172,39,27
23/01/1982,2529,154,38,172,39,27
24/01/1982,2529,154,38,172,39,26
25/01/1982,2529,154,38,172,39,31
26/01/1982,2529,154,38,172,39,34
27/01/1982,2529,154,38,172,39,34
